Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,2014,1.05801209224935,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,2013,1.05786171138774,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,2012,1.05881766580354,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,2011,1.05928823422235,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,2010,1.06118908591936,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,2009,1.05736941012875,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,2008,1.05652398958394,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,2007,1.05607091489454,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,2006,1.05770895124507,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,2005,1.0588197133864,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,2004,1.06020759531378,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,2003,1.06031806173776,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,2002,1.0603054568672,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,2001,1.06094067551762,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,2000,1.0610514866143,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1999,1.06007580899269,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1998,1.05994178164702,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1997,1.06197895961829,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1996,1.05985908365866,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1995,1.05769266659415,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1994,1.0549696046745,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1993,1.05594911865062,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1992,1.05635137095804,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1991,1.05715818401689,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1990,1.05479332176526,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1989,1.05562756613674,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1988,1.05426506048431,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1987,1.0551738522817,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1986,1.05400397300411,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1985,1.05496192810756,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1984,1.05625926229451,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1983,1.05645405127142,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1982,1.05680419278828,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1981,1.05621192234259,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1980,1.056272747524,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1979,1.05909810480831,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1978,1.05738420247182,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1977,1.05876037604785,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1976,1.06090605274889,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1975,1.06088694764344,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1974,1.06252670012063,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1973,1.06056921303127,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1972,1.06150989742817,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1971,1.06037292520235,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1970,1.06118411443763,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1969,1.06102934743621,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1968,1.05904918003615,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1967,1.06000518601527,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1966,1.06334704240361,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1965,1.0636224130938,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1964,1.06490437415144,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1963,1.06480586421249,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1962,1.06625687160603,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1961,1.06745454062964,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Central Europe and the Baltics,CEB,1960,1.06777486678216,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,2021,1.06207103927145,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,2020,1.06277196454023,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,2019,1.06412305698854,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,2018,1.06499167368216,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,2017,1.06564518156322,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,2016,1.06649217930408,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,2015,1.06712576489036,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,2014,1.06764895761236,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,2013,1.06798773726301,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,2012,1.06850812985254,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,2011,1.07003303924219,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,2010,1.07073782704954,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,2009,1.07083474572838,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,2008,1.07062125074987,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,2007,1.07073522259751,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,2006,1.07073788530395,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,2005,1.07168456159414,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,2004,1.07172332147101,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,2003,1.07140014944138,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,2002,1.07108688157499,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,2001,1.07222858625355,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,2000,1.07297115348614,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1999,1.07201113316064,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1998,1.07188389889281,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1997,1.0712580465853,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1996,1.07050242245518,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1995,1.07022795224404,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1994,1.06828160829864,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1993,1.06616158740155,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1992,1.06441636731069,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1991,1.06331032711548,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1990,1.06148494190368,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1989,1.06028655466162,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1988,1.0608458981738,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1987,1.05995824388954,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1986,1.05904754526611,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1985,1.05878546793997,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1984,1.05919494017954,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1983,1.0586733386758,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1982,1.05847655494579,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1981,1.05913580964345,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1980,1.05886592658988,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1979,1.05833675262303,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1978,1.05817920165603,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1977,1.05789907835343,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1976,1.05758034514544,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1975,1.05603833394558,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1974,1.05548102734227,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1973,1.05456072410943,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1972,1.05437619261799,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1971,1.05373871001812,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1970,1.05368459154932,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1969,1.05317655345488,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1968,1.05287675072532,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1967,1.05300769927428,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1966,1.05312707324549,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1965,1.05279108463014,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1964,1.0527113365784,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1963,1.05260669695561,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1962,1.05243511020783,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1961,1.05234523908542,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,EAR,EAR,1960,1.05227309317129,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,East Asia & Pacific,EAS,2021,1.09086889604738,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,East Asia & Pacific,EAS,2020,1.09474315129912,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,East Asia & Pacific,EAS,2019,1.10048041082456,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,East Asia & Pacific,EAS,2018,1.10367452872131,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,East Asia & Pacific,EAS,2017,1.10913751311823,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,East Asia & Pacific,EAS,2016,1.1128370588232,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,East Asia & Pacific,EAS,2015,1.11295267311812,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,East Asia & Pacific,EAS,2014,1.11839701716853,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,East Asia & Pacific,EAS,2013,1.11974983199859,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,East Asia & Pacific,EAS,2012,1.12421116484107,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,East Asia & Pacific,EAS,2011,1.12436062108873,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,East Asia & Pacific,EAS,2010,1.12341954217548,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,East Asia & Pacific,EAS,2009,1.12466725201872,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,East Asia & Pacific,EAS,2008,1.12515528591103,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,East Asia & Pacific,EAS,2007,1.12600046168133,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,East Asia & Pacific,EAS,2006,1.12652525841165,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,East Asia & Pacific,EAS,2005,1.12707177100928,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,East Asia & Pacific,EAS,2004,1.12631068651036,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,East Asia & Pacific,EAS,2003,1.12572036427815,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,East Asia & Pacific,EAS,2002,1.12569949034644,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,East Asia & Pacific,EAS,2001,1.12504872164396,
